OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,X_COTIZADO,Y_COTIZADO,X_PENDIENTE,Y_PENDIENTE,DISTANCIA,CODIGO_PENDIENTE,CODIGO_COTIZADO,CODIGO_N,ZONAL,JEFATURA,EE_CC
367,118,3047,193.38228035063733,1,-76.86259388999997,-12.28096998999996,-76.86299499999996,-12.282673000999978,193.38,2019-05-121374,2019-02-102567,ClusterSimple_2019-05-121374,Analista Lima,LIMA,DOMINION
368,118,319,282.9121638177887,2,-76.86445999999995,-12.28055999999998,-76.86299499999996,-12.282673000999978,282.91,2019-05-121374,2018-12-87758,ClusterSimple_2019-05-121374,Analista Lima,LIMA,DOMINION
369,118,5790,434.990069632022,3,-76.86608299999995,-12.285170999999934,-76.86299499999996,-12.282673000999978,434.99,2019-05-121374,2019-04-113533,ClusterSimple_2019-05-121374,Analista Lima,LIMA,DOMINION
370,119,6457,146.7156395049682,1,-76.83341365999996,-12.281815249999966,-76.83330899999999,-12.280493000999968,146.72,2019-05-120249,2019-04-118264,ClusterSimple_2019-05-120249,Analista Lima,,
371,119,3214,234.37193960881274,2,-76.83324529999999,-12.282610699999964,-76.83330899999999,-12.280493000999968,234.37,2019-05-120249,2019-02-103477,ClusterSimple_2019-05-120249,Analista Lima,,
372,119,302,236.26183058116052,3,-76.83325299999996,-12.282627999999931,-76.83330899999999,-12.280493000999968,236.26,2019-05-120249,2018-12-87637,ClusterSimple_2019-05-120249,Analista Lima,,
373,119,5873,238.51214175588277,4,-76.83315899999997,-12.282643999999948,-76.83330899999999,-12.280493000999968,238.51,2019-05-120249,2019-04-113981,ClusterSimple_2019-05-120249,Analista Lima,,
374,121,1397,50.224725783270294,1,-76.93281599999995,-12.231225999999936,-76.93322199999994,-12.231442000999948,50.22,2019-05-120197,2019-01-93510,ClusterSimple_2019-05-120197,Analista Lima,LIMA,DOMINION
375,121,4123,55.06120855018958,2,-76.93276767999998,-12.231222799999955,-76.93322199999994,-12.231442000999948,55.06,2019-05-120197,2019-03-106943,ClusterSimple_2019-05-120197,Analista Lima,LIMA,DOMINION
376,122,4981,149.29633159734792,1,-76.94283943999994,-12.216666939999982,-76.94154419999995,-12.21622180099996,149.3,2019-05-121240,2019-03-109807,ClusterSimple_2019-05-121240,Analista Lima,LIMA,DOMINION
377,122,2368,442.08899000071904,2,-76.94246249999998,-12.220114699999954,-76.94154419999995,-12.21622180099996,442.09,2019-05-121240,2019-02-99044,ClusterSimple_2019-05-121240,Analista Lima,LIMA,DOMINION
378,122,4403,485.8643855603467,3,-76.93757582999996,-12.214208669999948,-76.94154419999995,-12.21622180099996,485.86,2019-05-121240,2019-03-107921,ClusterSimple_2019-05-121240,Analista Lima,LIMA,DOMINION
379,124,2086,50.4478302884268,1,-77.01500099999998,-12.207536499999946,-77.01467692999995,-12.207862600999931,50.45,2019-05-120831,2019-01-97907,ClusterSimple_2019-05-120831,Analista Lima,LIMA,DOMINION
380,124,2059,428.61039786503875,2,-77.01445999999999,-12.203993999999966,-77.01467692999995,-12.207862600999931,428.61,2019-05-120831,2019-01-97738,ClusterSimple_2019-05-120831,Analista Lima,LIMA,DOMINION
381,124,3377,450.22600623923546,3,-77.01446568999995,-12.203798029999973,-77.01467692999995,-12.207862600999931,450.23,2019-05-120831,2019-02-104087,ClusterSimple_2019-05-120831,Analista Lima,LIMA,DOMINION
382,126,3323,264.6825130107044,1,-77.00083081999998,-12.198585069999979,-76.99923299999995,-12.200389000999962,264.68,2019-05-118315,2019-02-103902,ClusterSimple_2019-05-118315,Analista Lima,LIMA,DOMINION
383,127,2235,391.38479526024736,1,-77.00755299999997,-12.187199999999962,-77.01110685999998,-12.187742560999936,391.38,2019-05-121392,2019-02-98590,ClusterSimple_2019-05-121392,Analista Lima,LIMA,DOMINION
384,127,2988,411.60126057403147,2,-77.00759299999999,-12.189118999999948,-77.01110685999998,-12.187742560999936,411.6,2019-05-121392,2019-02-102366,ClusterSimple_2019-05-121392,Analista Lima,LIMA,DOMINION
385,127,3565,447.7437224401851,3,-77.01503908999996,-12.188933249999934,-77.01110685999998,-12.187742560999936,447.74,2019-05-121392,2019-02-104901,ClusterSimple_2019-05-121392,Analista Lima,LIMA,DOMINION
386,127,5254,471.9947399606244,4,-77.00783999999999,-12.190548999999976,-77.01110685999998,-12.187742560999936,471.99,2019-05-121392,2019-03-110753,ClusterSimple_2019-05-121392,Analista Lima,LIMA,DOMINION
387,128,5239,197.83250413553833,1,-77.00128999999998,-12.177094999999952,-77.00061710199998,-12.178756299999975,197.83,2019-05-120713_2019-05-120718,2019-03-110711,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
388,128,1823,237.32580697875707,2,-77.00134499999996,-12.176733999999954,-77.00061710199998,-12.178756299999975,237.33,2019-05-120713_2019-05-120718,2019-01-95502,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
389,128,2122,243.5055469539176,3,-77.00052902999994,-12.176556799999958,-77.00061710199998,-12.178756299999975,243.51,2019-05-120713_2019-05-120718,2019-01-98160,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
390,128,2138,337.5639771222047,4,-76.99764399999998,-12.179625999999928,-77.00061710199998,-12.178756299999975,337.56,2019-05-120713_2019-05-120718,2019-01-98215,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
391,128,91,344.33405342950607,5,-77.00085699999994,-12.181859999999972,-77.00061710199998,-12.178756299999975,344.33,2019-05-120713_2019-05-120718,2018-12-86754,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
392,128,2316,389.1199120408792,6,-77.00410903999995,-12.179512219999935,-77.00061710199998,-12.178756299999975,389.12,2019-05-120713_2019-05-120718,2019-02-98866,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
393,128,15,406.05791647914873,7,-77.00417609999994,-12.179858299999978,-77.00061710199998,-12.178756299999975,406.06,2019-05-120713_2019-05-120718,2018-12-86391,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
394,128,2864,418.85089200213054,8,-76.99677669999994,-12.179004199999952,-77.00061710199998,-12.178756299999975,418.85,2019-05-120713_2019-05-120718,2019-02-101922,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
395,128,1841,420.3978254932352,9,-77.00444609999994,-12.179258499999946,-77.00061710199998,-12.178756299999975,420.4,2019-05-120713_2019-05-120718,2019-01-95623,SuperCluster_2019-05-120713_2019-05-120718,Analista Lima,LIMA,DOMINION
396,129,2488,489.85191401368036,1,-76.96447955999997,-12.180817459999957,-76.96787799999998,-12.177914000999976,489.85,2019-04-118258,2019-02-99894,ClusterSimple_2019-04-118258,Analista Lima,LIMA,DOMINION
397,130,3038,19.685369899039898,1,-76.99667499999998,-12.173983999999962,-76.99649780999994,-12.174019750999946,19.69,2019-04-118082,2019-02-102513,ClusterSimple_2019-04-118082,Analista Lima,LIMA,DOMINION
398,130,1259,422.70028678355175,2,-76.99678299999994,-12.170208999999943,-76.99649780999994,-12.174019750999946,422.7,2019-04-118082,2019-01-92569,ClusterSimple_2019-04-118082,Analista Lima,LIMA,DOMINION
399,131,5590,59.931216774407666,1,-76.97835699999996,-12.167547999999954,-76.97780809999995,-12.167504700999928,59.93,2019-05-119847,2019-04-112571,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
400,131,2258,88.90172468740856,2,-76.97803399999998,-12.168276999999932,-76.97780809999995,-12.167504700999928,88.9,2019-05-119847,2019-02-98652,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
401,131,5745,167.97786982431407,3,-76.97861298999999,-12.16620906999998,-76.97780809999995,-12.167504700999928,167.98,2019-05-119847,2019-04-113336,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
402,131,1853,170.52414809521898,4,-76.97860238999993,-12.166175979999934,-76.97780809999995,-12.167504700999928,170.52,2019-05-119847,2019-01-95667,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
403,131,2907,172.59102014272722,5,-76.97872719999998,-12.16623329999993,-76.97780809999995,-12.167504700999928,172.59,2019-05-119847,2019-02-102069,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
404,131,6261,172.59102014272722,5,-76.97872719999998,-12.16623329999993,-76.97780809999995,-12.167504700999928,172.59,2019-05-119847,2019-04-116740,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
405,131,5043,242.6214738695715,6,-76.97998211999999,-12.167019489999973,-76.97780809999995,-12.167504700999928,242.62,2019-05-119847,2019-03-110000,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
406,131,149,440.0531832429224,7,-76.97414805999995,-12.165814239999975,-76.97780809999995,-12.167504700999928,440.05,2019-05-119847,2018-12-87074,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
407,131,6027,468.4398715128714,8,-76.97386814999999,-12.16580001999995,-76.97780809999995,-12.167504700999928,468.44,2019-05-119847,2019-04-115312,ClusterSimple_2019-05-119847,Analista Lima,LIMA,DOMINION
408,132,6117,66.57118264784556,1,-76.95934206999993,-12.160692549999965,-76.95873669999997,-12.160606500999961,66.57,2019-05-118689,2019-04-115779,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
409,132,5767,106.21224803865019,2,-76.95888145999999,-12.159656999999982,-76.95873669999997,-12.160606500999961,106.21,2019-05-118689,2019-04-113406,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
410,132,5018,138.84351071442347,3,-76.95999656999999,-12.160409439999967,-76.95873669999997,-12.160606500999961,138.84,2019-05-118689,2019-03-109927,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
411,132,1651,169.2353606565838,4,-76.95876899999996,-12.159076999999968,-76.95873669999997,-12.160606500999961,169.24,2019-05-118689,2019-01-94775,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
412,132,6652,183.71240768891127,5,-76.95955499999997,-12.162058999999942,-76.95873669999997,-12.160606500999961,183.71,2019-05-118689,2019-05-119993,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
413,132,6653,187.4356834508612,6,-76.95969999999994,-12.16201099999995,-76.95873669999997,-12.160606500999961,187.44,2019-05-118689,2019-05-119994,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
414,132,3579,331.4150975292519,7,-76.95592164999994,-12.159464329999935,-76.95873669999997,-12.160606500999961,331.42,2019-05-118689,2019-02-104936,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
415,132,696,440.12777127432594,8,-76.95870699999995,-12.156627999999955,-76.95873669999997,-12.160606500999961,440.13,2019-05-118689,2018-12-89807,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
416,132,6332,440.12777127432594,8,-76.95870699999995,-12.156627999999955,-76.95873669999997,-12.160606500999961,440.13,2019-05-118689,2019-04-117286,ClusterSimple_2019-05-118689,Analista Lima,LIMA,DOMINION
417,134,23,140.51287344768022,1,-76.98237019999993,-12.12934389999998,-76.98256377999996,-12.12808807099998,140.51,2019-05-119684,2018-12-86421,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
418,134,77,148.29610995509776,2,-76.98352918999996,-12.12903394999995,-76.98256377999996,-12.12808807099998,148.3,2019-05-119684,2018-12-86722,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
419,134,4796,180.63501774928633,3,-76.98293810999996,-12.129678869999964,-76.98256377999996,-12.12808807099998,180.64,2019-05-119684,2019-03-109149,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
420,134,5012,208.38332350781894,4,-76.98311413999994,-12.12989226999997,-76.98256377999996,-12.12808807099998,208.38,2019-05-119684,2019-03-109905,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
421,134,445,217.25971925223075,5,-76.98427229999999,-12.129103399999963,-76.98256377999996,-12.12808807099998,217.26,2019-05-119684,2018-12-88407,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
422,134,2158,224.36357142515044,6,-76.98343099999994,-12.12992799999995,-76.98256377999996,-12.12808807099998,224.36,2019-05-119684,2019-01-98270,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
423,134,3768,310.65664646174275,7,-76.98056169999995,-12.130089399999974,-76.98256377999996,-12.12808807099998,310.66,2019-05-119684,2019-02-105659,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
424,134,1151,367.52882242551044,8,-76.98594017999994,-12.12807177999997,-76.98256377999996,-12.12808807099998,367.53,2019-05-119684,2019-01-91941,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
425,134,4050,441.84951112242885,9,-76.98655969999999,-12.128790699999968,-76.98256377999996,-12.12808807099998,441.85,2019-05-119684,2019-03-106708,ClusterSimple_2019-05-119684,Analista Lima,LIMA,LARI
426,136,96,61.030291946247715,1,-77.05610203999998,-12.10069760999994,-77.05554589999997,-12.100628000999961,61.03,2019-05-120913,2018-12-86781,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
427,136,1132,422.4449608112164,2,-77.05737299999998,-12.097258999999951,-77.05554589999997,-12.100628000999961,422.44,2019-05-120913,2019-01-91883,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
428,136,5784,426.4708995234227,3,-77.05860732999997,-12.103033429999925,-77.05554589999997,-12.100628000999961,426.47,2019-05-120913,2019-04-113514,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
429,136,679,434.92939488569226,4,-77.05745539999998,-12.097174499999937,-77.05554589999997,-12.100628000999961,434.93,2019-05-120913,2018-12-89636,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
430,136,6682,437.8701972157589,5,-77.05537856999996,-12.096673209999949,-77.05554589999997,-12.100628000999961,437.87,2019-05-120913,2019-05-120707,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
431,136,6053,447.8977599867869,6,-77.05145819999996,-12.101088199999936,-77.05554589999997,-12.100628000999961,447.9,2019-05-120913,2019-04-115410,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
432,136,3896,453.54059874391635,7,-77.05764719999996,-12.104168199999947,-77.05554589999997,-12.100628000999961,453.54,2019-05-120913,2019-03-106061,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
433,136,4514,457.91877300313655,8,-77.05651365999995,-12.104656409999961,-77.05554589999997,-12.100628000999961,457.92,2019-05-120913,2019-03-108273,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
434,136,3106,460.1336551205047,9,-77.05970289999993,-12.10138059999997,-77.05554589999997,-12.100628000999961,460.13,2019-05-120913,2019-02-102990,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
435,136,4438,475.15815508207464,10,-77.05880269999994,-12.10348769999996,-77.05554589999997,-12.100628000999961,475.16,2019-05-120913,2019-03-108025,ClusterSimple_2019-05-120913,Analista Lima,LIMA,COBRA
436,137,1180,364.3564046738971,1,-76.94626943999998,-12.102826409999977,-76.94404747999994,-12.100363250999976,364.36,2019-05-120894,2019-01-92101,ClusterSimple_2019-05-120894,Analista Lima,LIMA,LARI
437,137,3822,484.7139742217773,2,-76.94214391999998,-12.104324309999981,-76.94404747999994,-12.100363250999976,484.71,2019-05-120894,2019-02-105796,ClusterSimple_2019-05-120894,Analista Lima,LIMA,LARI
438,138,5948,272.66088411818754,1,-77.08857499999993,-12.081568999999945,-77.08718299999998,-12.083618000999934,272.66,2019-05-121248,2019-04-114859,ClusterSimple_2019-05-121248,Analista Lima,LIMA,COBRA
439,138,5134,458.55568487958465,2,-77.08846768999996,-12.079670309999926,-77.08718299999998,-12.083618000999934,458.56,2019-05-121248,2019-03-110340,ClusterSimple_2019-05-121248,Analista Lima,LIMA,COBRA
440,138,4648,461.75927053241486,3,-77.08894239999995,-12.079819899999961,-77.08718299999998,-12.083618000999934,461.76,2019-05-121248,2019-03-108641,ClusterSimple_2019-05-121248,Analista Lima,LIMA,COBRA
441,138,3484,480.62923546516157,4,-77.08891423999995,-12.087614749999943,-77.08718299999998,-12.083618000999934,480.63,2019-05-121248,2019-02-104434,ClusterSimple_2019-05-121248,Analista Lima,LIMA,COBRA
442,139,4992,62.132160665531536,1,-77.08218846999995,-12.082205709999926,-77.08266349999997,-12.082517000999928,62.13,2019-05-121114,2019-03-109853,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
443,139,4704,68.46985757992907,2,-77.08217954999998,-12.082121709999967,-77.08266349999997,-12.082517000999928,68.47,2019-05-121114,2019-03-108801,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
444,139,5415,110.52953682665574,3,-77.08234769999996,-12.083466589999944,-77.08266349999997,-12.082517000999928,110.53,2019-05-121114,2019-03-111708,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
445,139,5522,193.57210472020984,4,-77.08135899999996,-12.081327999999928,-77.08266349999997,-12.082517000999928,193.57,2019-05-121114,2019-03-112249,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
446,139,4063,418.2035773384241,5,-77.07993899999997,-12.07985199999996,-77.08266349999997,-12.082517000999928,418.2,2019-05-121114,2019-03-106765,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
447,139,4172,455.85677707189114,6,-77.08253320999995,-12.078398179999965,-77.08266349999997,-12.082517000999928,455.86,2019-05-121114,2019-03-107064,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
448,139,4171,464.36030232402254,7,-77.08323336999996,-12.078356949999943,-77.08266349999997,-12.082517000999928,464.36,2019-05-121114,2019-03-107063,ClusterSimple_2019-05-121114,Analista Lima,LIMA,COBRA
449,140,2074,21.657337285557297,1,-75.19842436999994,-12.082421689999933,-75.19827999999995,-12.08228700099994,21.66,2019-05-121007,2019-01-97856,ClusterSimple_2019-05-121007,Analista Huancayo,HUANCAYO,LARI
450,140,2740,26.457323897962112,2,-75.19842436999994,-12.082479389999946,-75.19827999999995,-12.08228700099994,26.46,2019-05-121007,2019-02-101414,ClusterSimple_2019-05-121007,Analista Huancayo,HUANCAYO,LARI
451,140,3524,77.3474187544427,3,-75.19771199999997,-12.081866999999932,-75.19827999999995,-12.08228700099994,77.35,2019-05-121007,2019-02-104663,ClusterSimple_2019-05-121007,Analista Huancayo,HUANCAYO,LARI
452,140,5977,127.83598753784104,4,-75.19788999999997,-12.083376999999928,-75.19827999999995,-12.08228700099994,127.84,2019-05-121007,2019-04-114945,ClusterSimple_2019-05-121007,Analista Huancayo,HUANCAYO,LARI
453,141,4006,177.34225425704616,1,-77.05702799999995,-12.078749999999957,-77.05563756999999,-12.077914860999954,177.34,2019-05-120274,2019-03-106559,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
454,141,4170,353.18940742258076,2,-77.05371221999997,-12.075345229999982,-77.05563756999999,-12.077914860999954,353.19,2019-05-120274,2019-03-107062,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
455,141,5165,379.6184704697166,3,-77.05219199999993,-12.078441399999974,-77.05563756999999,-12.077914860999954,379.62,2019-05-120274,2019-03-110424,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
456,141,5296,379.6184704697166,3,-77.05219199999993,-12.078441399999974,-77.05563756999999,-12.077914860999954,379.62,2019-05-120274,2019-03-110917,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
457,141,2730,391.04187155674106,4,-77.05209429999996,-12.078493899999955,-77.05563756999999,-12.077914860999954,391.04,2019-05-120274,2019-02-101335,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
458,141,4807,417.79131138048064,5,-77.05706899999996,-12.081418999999926,-77.05563756999999,-12.077914860999954,417.79,2019-05-120274,2019-03-109181,ClusterSimple_2019-05-120274,Analista Lima,LIMA,COBRA
459,142,1155,299.25575759161336,1,-76.99809452999995,-12.073112329999958,-76.99729708999996,-12.075701170999935,299.26,2019-05-121402,2019-01-91955,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
460,142,1244,311.67721017729303,2,-76.99942872999998,-12.077581859999952,-76.99729708999996,-12.075701170999935,311.68,2019-05-121402,2019-01-92475,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
461,142,5164,332.91325915721376,3,-77.00021609999999,-12.074804699999959,-76.99729708999996,-12.075701170999935,332.91,2019-05-121402,2019-03-110423,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
462,142,5351,382.57694081794796,4,-76.99605859999997,-12.072464699999955,-76.99729708999996,-12.075701170999935,382.58,2019-05-121402,2019-03-111356,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
463,142,6227,382.57694081794796,4,-76.99605859999997,-12.072464699999955,-76.99729708999996,-12.075701170999935,382.58,2019-05-121402,2019-04-116406,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
464,142,2181,422.7169314006409,5,-76.99532799999997,-12.07240779999995,-76.99729708999996,-12.075701170999935,422.72,2019-05-121402,2019-01-98433,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
465,142,4547,422.7169314006409,5,-76.99532799999997,-12.07240779999995,-76.99729708999996,-12.075701170999935,422.72,2019-05-121402,2019-03-108349,ClusterSimple_2019-05-121402,Analista Lima,LIMA,EZENTIS
466,143,1513,392.3998348183735,1,-75.21428065999999,-12.074018139999964,-75.21752519999995,-12.075562800999933,392.4,2019-05-121378,2019-01-94133,ClusterSimple_2019-05-121378,Analista Huancayo,HUANCAYO,LARI
467,143,3337,392.3998348183735,1,-75.21428065999999,-12.074018139999964,-75.21752519999995,-12.075562800999933,392.4,2019-05-121378,2019-02-103952,ClusterSimple_2019-05-121378,Analista Huancayo,HUANCAYO,LARI
468,143,5037,424.55999229561377,2,-75.22077599999994,-12.07344299999994,-75.21752519999995,-12.075562800999933,424.56,2019-05-121378,2019-03-109984,ClusterSimple_2019-05-121378,Analista Huancayo,HUANCAYO,LARI
469,144,1513,56.87598285062017,1,-75.21428065999999,-12.074018139999964,-75.21437799999995,-12.07351300099998,56.88,2019-04-117306,2019-01-94133,ClusterSimple_2019-04-117306,Analista Huancayo,HUANCAYO,LARI
470,144,3337,56.87598285062017,1,-75.21428065999999,-12.074018139999964,-75.21437799999995,-12.07351300099998,56.88,2019-04-117306,2019-02-103952,ClusterSimple_2019-04-117306,Analista Huancayo,HUANCAYO,LARI
471,144,4151,324.1649955984184,2,-75.21290814999998,-12.070964599999968,-75.21437799999995,-12.07351300099998,324.16,2019-04-117306,2019-03-107018,ClusterSimple_2019-04-117306,Analista Huancayo,HUANCAYO,LARI
472,145,764,285.7857521990645,1,-77.01488599999993,-12.071525999999949,-77.01245860999995,-12.072509220999962,285.79,2019-03-108615,2018-12-90054,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
473,145,3430,334.26806161214677,2,-77.01339799999994,-12.07538599999998,-77.01245860999995,-12.072509220999962,334.27,2019-03-108615,2019-02-104245,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
474,145,3976,335.7316399647324,3,-77.01526021999996,-12.071241159999943,-77.01245860999995,-12.072509220999962,335.73,2019-03-108615,2019-03-106455,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
475,145,6370,437.5685156874565,4,-77.01161899999994,-12.068640999999957,-77.01245860999995,-12.072509220999962,437.57,2019-03-108615,2019-04-117471,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
476,145,5855,452.9967193483518,5,-77.01565919999996,-12.075125799999967,-77.01245860999995,-12.072509220999962,453.0,2019-03-108615,2019-04-113837,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
477,145,1793,479.7684781889492,6,-77.01583899999997,-12.069726999999943,-77.01245860999995,-12.072509220999962,479.77,2019-03-108615,2019-01-95368,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
478,145,339,490.08476733004903,7,-77.01268099999999,-12.068084399999975,-77.01245860999995,-12.072509220999962,490.08,2019-03-108615,2018-12-87865,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
479,145,4446,492.25299619013134,8,-77.01304216999995,-12.068096609999941,-77.01245860999995,-12.072509220999962,492.25,2019-03-108615,2019-03-108047,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
480,145,210,492.52079782359857,9,-77.01295999999996,-12.068084399999975,-77.01245860999995,-12.072509220999962,492.52,2019-03-108615,2018-12-87295,ClusterSimple_2019-03-108615,Analista Lima,LIMA,EZENTIS
481,146,4842,492.5901276827989,1,-77.12126211999998,-12.06934254999993,-77.12527289999997,-12.071403200999953,492.59,2019-05-119663,2019-03-109338,ClusterSimple_2019-05-119663,Analista Lima,LIMA,COBRA
482,147,1388,267.6010652271361,1,-77.02156221999996,-12.06538465999995,-77.02045221999998,-12.067542960999958,267.6,2019-05-121406,2019-01-93482,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
483,147,4826,268.4773149211641,2,-77.02161049999995,-12.06540039999993,-77.02045221999998,-12.067542960999958,268.48,2019-05-121406,2019-03-109258,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
484,147,5374,356.25015778995885,3,-77.01748039999995,-12.068890599999975,-77.02045221999998,-12.067542960999958,356.25,2019-05-121406,2019-03-111473,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
485,147,5671,356.25015778995885,3,-77.01748039999995,-12.068890599999975,-77.02045221999998,-12.067542960999958,356.25,2019-05-121406,2019-04-113081,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
486,147,624,425.8940733326416,4,-77.02018599999997,-12.071383999999966,-77.02045221999998,-12.067542960999958,425.89,2019-05-121406,2018-12-89320,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
487,147,2885,427.28080768999,5,-77.01708114999997,-12.069520599999976,-77.02045221999998,-12.067542960999958,427.28,2019-05-121406,2019-02-102000,ClusterSimple_2019-05-121406,Analista Lima,LIMA,EZENTIS
488,148,4199,363.99940267739686,1,-76.95179129999997,-12.069520499999953,-76.94931249999996,-12.067312500999947,364.0,2019-04-115982,2019-03-107140,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
489,148,3664,397.0312605503627,2,-76.94927564999995,-12.06372362999997,-76.94931249999996,-12.067312500999947,397.03,2019-04-115982,2019-02-105260,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
490,148,4351,467.942647803269,3,-76.95199422999997,-12.070618149999973,-76.94931249999996,-12.067312500999947,467.94,2019-04-115982,2019-03-107749,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
491,148,1013,469.2652890480609,4,-76.95270769999996,-12.069925699999942,-76.94931249999996,-12.067312500999947,469.27,2019-04-115982,2019-01-91350,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
492,148,3000,469.2652890480609,4,-76.95270769999996,-12.069925699999942,-76.94931249999996,-12.067312500999947,469.27,2019-04-115982,2019-02-102398,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
493,148,6052,469.2652890480609,4,-76.95270769999996,-12.069925699999942,-76.94931249999996,-12.067312500999947,469.27,2019-04-115982,2019-04-115405,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
494,148,1441,485.3643300052039,5,-76.95197276999994,-12.070833229999948,-76.94931249999996,-12.067312500999947,485.36,2019-04-115982,2019-01-93804,ClusterSimple_2019-04-115982,Analista Lima,LIMA,LARI
